,text,labels
1687,oh no it s sold out,0
1688,Having fruit n fibre but really want fry up,0
1689,is resting her poor feet after the big match this morn cant believe i hav scratches all down my arm from the girl marking me,0
1690,haha did he have his inside you at the time lol yeah i know fucking google,0
1691,My insulated coffee cup began to drip on the commute to work Now I am coffee man,0
1692,Hello and welcome especially those who already follow me on Facebook,4
1693,Everyone wants a monkey baby,4
1694,lol I was just looking at your profile xD,4
1695,Good morning all happy Friday,4
1696,We are listening to the radio and my husband has just reinacted the Macarena which is making me laugh,4
1697,oh my what big feet you have,4
1698,Hi Fred read what you had for breakfast but you omitted what toothpaste you used,4
1699,Live Mesh Remote Desktop is less than impressive Why does it take SO long to connect,0
1700,Ramada Renaissance Hotel opposite Harvey Nicholls Deansgate Blackfriars Street should be up there,4
1701,its my bithday amp i ll cry if i want to but i DONT want to cos its all soooooooo goooooooooood,4
1702,Missing my cheeky little devil had no sleep as I got drunk last night and then went up the airport completely sober now bad times,0
1703,kat I m a complet nightmare m so scared they ll come back whlst we re all out I can t afford to get the locks changed too x,0
1704,i always fall for the ones who aint interested,0
1705,is kinda bored and extremely tired,0
1706,Er Bits Teeny bits as I struggled to stay conscious Another good result for Jenson Roll on 2010 for McLaren,0
1707,sorry It was shit anyway we didn t stay long just enough time to update my status,0
1708,kya bole rahe ho aap not an Apple lover use it once and u will fall in love for sure,4
1709,back from school haha music detension was fun aha,4
1710,you are such a tease xx,4
1711,Day after the double football season over Warm and sunny summer has arrived,4
1712,Itchy eyes,0
1713,oooooooooooo nummys that sounds so good but I m getting a pizza now epicfail,0
1714,haha you make me laugh the life you lead sweet,4
1715,I m only on the green ones as most of the people I chat to are on there I m year 12 so AS Levels fun not,0
1716,my head hurts,0
1717,sigh Working but wishing I could be on two wheels in the sunshine,0
1718,need cheering up feeling crappy hate being ill,0
1719,welcome,4
1720,Off to work in an hour,0
1721,Everyone enjoy LondonSEO later I Can t make again,0
1722,I like it I definitely have that,4
1723,sorry you didnt get the govt support you wanted hugs to all there bpark,0
1724,This is a pretty cool tune I ve stumbled over,4
1725,Don t tell me you got Lauren Lavern on the show again Oh god,0
1726,Interesting but isn t not showing thumbnails Page download could be slow if images are big Thumbnails only on picture libs,0
1727,my god i wish hun tbh if i had that money i wud b going to see the boyz at o2 next week but we will arrange summit soon x,0
1728,OMG I hate my gran She went out and bought ghds for herself I m seriously banning her from QVC from now on It s not fair,0
1729,not liking the new drama times but at least it means im not in college till 3,0
1730,cOmment On my new phOtOs On myspace please because yOuuhh lOve me,4
1731,dunno if i was supposed to get it they sent me some MMS settings but also saying that im not on an iPhone contract,0
1732,lying in bed suffering with hayfever and a major case of holiday blues,0
1733,homework,0
1734,Not to worry noone got that one Next question starts in 1 minute get your thinking caps on,4
1735,Nick one Just kidding,4
1736,In science not looking forward to maths exam,0
1737,i hope i ve got tickets for the concert in dublin ireland cause its sold out hope they do another show here,0
1738,remember coffie is your friend tomorrow,4
1739,Nice product Think I ll have to wait until next time I m in the US to try it unless you ship o seas,4
1740,I hope when you cover twitter you ll do how the press are trying to hound celebs for their twitterings re amp,4
1741,k illl link you now,4
1742,Yes from last night They are no longer my friend LOL,0
1743,lucky bastard lol cloudy over here,0
1744,that was a waste of my time N fail N,0
1745,your welcome dude nice work,4
1746,rainrainrainrainrain so glad im not going out today torrential rain in cambridge,0
1747,I m a red neck,0
1748,moore that s ok then so apart from trouble making what else do you have planned today X,4
1749,LOL No mention of meerkats though Sad times,0
1750,the table and essential oils await madam I only do the full body massage though eeeek,4
1751,Just give them the day off,4
1752,garth congrats I still don t know what I got,0
1753,is going to spend the day in the garden soaking up this lush sunshine,4
1754,and all I wanted was an email address for the local community centre,4
1755,got to loose some weight not possible loving chocolate,0
1756,just not in the mood for revising today,0
1757,HTPC is being jumpy playing blu ray I blame Vista Might try it with xp mce one day,0
1758,Looks like it s bye bye leather jacket See you next winter I ll miss you,0
1759,Hottest day of the year so far Shame i had to spend it in a windowless warehouse,0
1760,yes and it has to be a quot windsor quot knot,4
1761,I m stunned Rafa s out of the French Open Shocked and stunned hope it helps out Andy Murray tho,0
1762,It s a great moment savour it,4
1763,Ok who remebers this,4
1764,he hasn t replied yet won t be a very funny joke if he s not actually there,0
1765,beautiful day today but sat indoors as i think ive got a bit too much sunburn than i can handle,0
1766,I would feel terrible but luckily it won t Enjoy your hols,4
1767,um I do believe that title goes to Qld,4
1768,In the UK many banks now have the Faster Payments system which is near instant But PayPal EU doesn t use it,0
1769,awake but have orrible taste in mouth hedache I ll grab something for that in a mo,0
1770,cor lummy computer what s that I played football with my brothers amp their friends climbed trees amp generally mucked,4
1771,I remember the conversation that s why I liked it,4
1772,erm 6 01 why Apple why,0
1773,Got 500 quid back from the tax man nice,4
1774,Factor 5000 it is tomorrow Oh I ve learnt my lesson,0
1775,She s not a bat she s an elf I ve been quite nice really I could ve made you play them,4
1776,Aw bless i missed yous too Xxx,4
1777,loving the weather,4
1778,Aw and glamourpussy dreams to you too theres a new one lol Catch ya later Night xx,4
1779,todays little trip has all the makings of an epic and we haven t even left the house yet Nomming lots of porridge thunder lightning,0
1780,I know I hate that those shows Actually there s one I do get addicted to X Factor But I hate it too,4
1781,H 99 Ben did really well superb interview enjoy,4
1782,Hehehe drunkenness Good crack Never going to try singing Dream Catch me by newton faulkner again though Screwed it up,4
1783,feeeel ill was genuinly gonna revise today aswell need to do leaving books headache no tablets,0
1784,pot yeah im here for a bit got a load of gigs to do missing ibiza though where have you been any craic x,0
1785,Going to go to green x s house Revision timee,0
1786,Just paid 125 for the privelage of driving my car for the next year Rip off,0
1787,dosnt feel like going to ballet i was quite relaxed up untill i realised i had to go i think its one of those your rubbish days,0
1788,rubbishness indeed maybe go to greggs at lunch and buy mini cupcake as replacement,0
1789,yeah nice huh,4
1790,Oh god just remembered that I am back at school tomorrow,0
1791,wow how cool thank you,4
1792,Filthy hotel action Unfortunately not wiring BCM50 patch panels on a sunday night in a travel inn,0
1793,ah thanks for bailing me out hon I feel better about my lack of education now,4
1794,ok later first I have to get the courage up to put it on and go to the beach Lil sis is showing me her new clothes now,4
1795,Just ordered some pasta and wings always a great experience for me Keep up the kick ass work man,4
1796,heya hows ya revision goin xxx,4
1797,Watching the last episode of Obsession but finding it too scarey,0
1798,its brill thanks cant complain at all pity the weather has turned drizzle and overcast today been busy,4
1799,yeah that s right I m 2 years into my training I love it Congrats on 25 yrs,4
1800,will see if i am working and check with rachel xxx,4
1801,they go out of date soon my dad has one my main reason for not wanting one D,4
1802,ready for breakfast poached eggs amp spinach on muffins with a bit of parmesan,4
1803,Work was mad gonna be even busier tomorrow bedtime night all,0
1804,Off to bed Work tomorrow yey Totally lost my rag in ju jitsu Some kiss ass hoping Sensai was watching and just being a prick,0
1805,Can not believe long weekend is over amp parents are leaving tomorrow for european adventure amp i wont see them for 2 years,0
1806,taylor dunno why Im up so early yea last night was alright mayb there is a settin 4 the notifications Im not sure,4
1807,why did u cancel the gig in Buckley on the 18th July was gonna meet u dude x,0
1808,Good Night Babe Good Luck on the job interview Thinking of you Will see you soon Text you tomorrow Love You More xxxxxxxxxxxxx,4
1809,grillita Thank you so much for the shout out I love the video Keep them up I loved the rolling R I m going to bed now Night,4
1810,Reformats always take a lot longer than expected,0
1811,still can t get into their site bit worrying that they felt they needed to comment on it though,0
1812,OW hangover is coming back,0
1813,Morning everyone don t forget it s Constellations tonight hopefully you can come,4
1814,Getting my internet fit and trying hard to forget a person that I loved so deeply Why do we long to be with people who are just no good,0
1815,thinking I need to move nearer to the coastline I d practically live on the beach,4
1816,1973 Had a Dominoes last week as a treat and I was sooo disappointed the staff looked suicidal and the pizza was crap,0
1817,7am and I m awake getting ready for my 12 hour shift on results day can t decide whether to get mine at work or wait til 8,0
1818,Oh have u created any new builds still looking for NEW button in facebook and ping fm,4
1819,Just after watching the Prison Break DVD its all finally over A brilliant show now I have to find another show to watch,0
1820,oh no Not a chopped up bunny,0
1821,not always sometimes its appreciated,4
1822,Oh no you have the Pox too kat s babies have it too we think and yes choc is Always good whatever LOL x,0
1823,g h my exam will be over by then but I ll still be around See you tomorrow,4
1824,Gonna go on sims and have my baby,4
1825,really straight lines are good then huh perhaps i ll try that might even help me to avoid the lake,4
1826,No problem I didn t win anything I just said that with my voice and my comp typed it,4
1827,followfriday some tweeps who ve chatted this week Flik,4
1828,sounds perfect I m stuck in a stuffy office,0
1829,dont forget family portrait because of you and even the climb have the power to make me cry,0
1830,can you ask tom to say hello to tasha wilshire he watched my video would make my life,4
1831,Argh FX UK have dropped the Colbert Report Hmm that s about the only thing I watch on a pay channel so I could cancel Sky in protest,0
1832,still feeling wobbly then I think the 450 tripped you on purpose it s naughty like that,0
1833,jane it s english and photography work such a mish,0
1834,watch in,4
1835,Oh poo It does sound really shitty and depressing there,0
1836,My hope is that I can in 20 mins at least point people in the right direction,4
1837,they ruled the school didn t they I still find their music utterly charming,4
1838,Oh I m definitely dressed for it going for a few drinks nothing else lol but its still a hot one,4
1839,Just got Tweetdeck and it s really awesome,4
1840,what an awful day in gretna uk it is very windy and dull also has been raining too,0
1841,oliver Gnarley teeth Hours of entertainment Looking good,4
1842,Will your tour be coming to Belfast Northern Ireland My Daughter wants to know as Dublin is sold out,0
1843,I will come and find you both,4
1844,Maxine x yes we are are you well u have ti im off,0
1845,Hey Xan which tweet u referring to And did you go to Godalming college,4
1846,so bummed nicky s still in the lab readying his presentation for the convention in switzerland i won t see him for 2 more weeks,0
1847,funny crapola yes its making me smile x x,4
1848,probably not good luck though,0
1849,Yeah it s all about the cash As if the film wasn t a bad enough stain on the memory now highly paid fanfiction,0
1850,I seriously doubt it i was all for doing so But work is ending me today and ive gotta be up and away for 10 tomorrow,0
1851,haa i Rememberr,4
1852,glad diversity won BGT Su Bo is crap lmao mmm kyle xy and fool pl0x,4
1853,i really need a hug,0
1854,Combining food amp blethering sounds like a good plan,4
1855,your cuteness quota for the day,4
1856,Hey how come you werent supportin Britney last night in Manchester i was excited to see you perform x,0
1857,banks What are you upto nowadays Mr My mornings are boring without you,4
1858,gutted in 2 days the series of supernatural finnishes gonna cry,0
1859,i miss my best friend we re one and the same lt 3,0
1860,Burns you lucky b stard lol zane is more 8 6 Does D still nap during the day much,4
1861,can t wait for summer we have bitchin plans,4
1862,Just wondering Many people from answered your screenshot question Did you receive them,4
1863,Having significant trouble clicking on the right buttons today for some reason,0
1864,haha aww bless you we ll get your no 1 place back haha x,4
1865,reli wanted to go to leeds,0
1866,Still in LA after flight cancellation missing something rotten Also received first abusive tweet Very bad timing,0
1867,It s too hot today just wanna go sleep somewhere cold,0
1868,Apprentice time Settling down with some mozzarella bites Just burnt my fingers with boiling tea Ouch,0
1869,Woo hoo Listings all done and 15 mins till I go home,4
1870,Is iPhone 3 0 available yet in I m At work,0
1871,Working out stitch patterns while watching Party of Five It s still good,4
1872,Watching the F1 then practice some songs for band practice We might all make it today,4
1873,bored hurry up show should be good tonight,4
1874,took me a while to notice you were on here lol hope your cool,4
1875,just been told research unit is to close in Feb,0
1876,Theres only 1 thing 2 do 3 words 4 you,4
1877,are you all going without me,0
1878,ask him if he wants a game for Caley Thistle,4
1879,On way to Brum to see Mum and see how Sis s new job is going will also pick up a few things whilst there,4
1880,Just woken up Meh I hate Mondays Weekend over back to reality and revision,0
1881,watchin 60 minute makeover and i want a egg chair,0
1882,Got my wembley tickets sorted 2 tickets in a corporate box thanks to Come on you Clarets,4
1883,Shit sam and max is cheev bugged give me my 20gs for 1 5 hours work ya shits,0
1884,and today will be also gd wiff my daddy and yeep its hot outside loving sunshines lt 33,4
1885,coming to the manchester show tonight can t wait hope you feel better soon xoxo,4
1886,I ve got cold arms,0
1887,You re most welcome is one of my favourite people on the web,4
1888,channel it all depends on if the master of the tv will allow it,0
1889,ohh its cause im goooood youve met her twin atalntic gigs afore idk ill ask her D,4
1890,Morning on the bus to work i seem to be in a taylor swift mood this morning,4
1891,As Sam Beckett would say quot Oh Boy quot,0
1892,ok running a fresh os x install lets try and not fill it full of crap,4
1893,Setlist done4The Pan I Am support2moro Doors7pm Academy3 Brum Nothing Human Cond End Game Last Day Everlasting Panic No time4Honey,0
1894,is nearly ready for the school run Morning,4
1895,Just wanted to hi but good night I hope I get to talk to you tomorrow How s Pocket Edward Mine just chills all the time lol,4
1896,Bad times Argh If only Gordon Brown wasn t so uncharismatic,0
1897,buy it to help pay for my overtime,0
1898,Hey how are you Im a MASSIVE Paula fan too,4
1899,jay wat we went thru this b4 I have a bb too now wat,4
1900,i swear megavideo just picks the worst possible time to cut out,0
1901,TWENTY Afiliate Marketing Articles Take Your Pick No sign ups or hoops to mess with,4
1902,A bloody great idea I m back on it already started with an imperial stout for lunch,4
1903,rocks19 don t jinx me,0
1904,wishing it was the weekend that is wrong as it s only Monday Think its going to be a long week,0
1905,in the house still sick wit a fever checking out some of blak s tracks on oramarecords com,0
1906,I ve been the victim of credit card fraud Some evil little scrote has spent over 2 000 on my card in a week No card now for 2 weeks,0
1907,not everyone is as educated as u are,0
1908,Few more weeks then my exams are finished,4
1909,Gymnastics tomorrow i hope i could play badminton instead Tmrrw is the last lesson of P E D x,0
1910,It is hot hot hot HOT today And i m diggin it The Sun is up the sky is blue what could possibly go wrong,4
1911,is it rely mothers day lol i swear that was in like march or is it just american mothers day so confused s,0
1912,Had me exam and loaaaads of work Hows it going,0
1913,Sunny Again Work Tomorrow TV Tonight,0
1914,hmmm yeh i ll discuss that option with the guys and see what we think Cheers,4
1915,have any of you seen the movie City of Embers Just watched it and was thoroughly pleased,4
1916,relaxing at home listening to decent music and enjoying this weather,4
1917,gotta goo internet not working very well byee x,0
1918,Mmm delicious cherries Anyone who does not think cherries make the best mid morning snack ever is hereby removed from my friends forever,4
1919,it s taking the mick Been about an hour already,0
1920,Yay Diversity very much looking forwards to this Presure from Flawless performance bgt,4
1921,back from english exam found it suprisingly ok really not looking forward to history tomorrow guna have my head in books all day today,0
1922,Summer starts today here we go First stop Preston Ahh the glamour,4
1923,It s day like today that I wish I had a dog,0
1924,you re welcome,4
1925,Ha ha quick break while I have me brekky amp tea and then on with recording Show 148 ta for noticing fella,4
1926,What s been happening at the old manor Have the peasants been revolting again Tsk,4
1927,And factor 40,4
1928,Gonna go and Draw some cool shit Im a artist yo and got twitter for my friend can now wtf am i doing today,4
1929,The client is delighted So am i,4
1930,1st June Finish At 1pm For The Month Yaaaaay Get Tah Go Bac To Sleep,4
1931,Ah wow you did a little investigating I see,4
1932,Crow pouncing snuggles morning,4
1933,ow my leg no conserving running or climbing for me today,0
1934,Ahh crap I just stabbed my head on a shelf of fruit at work,0
1935,I need you clothes your boots and your motorcycle Austrian accent Epic Writing went well ok,0
1936,Just go up to somebody on the street and say quot You re it quot and then run away Ellen Degeneres read her book next time you are on a plane,4
1937,Thinking I should really be in bed but will be up again in a few hours maybe just stay up or not argh,0
1938,Hours of refusal upon realisation that tomorrow s Morrissey gig at Brixton is postponed Only been looking fwd to that for 6 monthsish,0
1939,Ahahah if only it were hot enough I want to work elsewhere like stacking shelves in some grotty shop,0
1940,it will be worth it You have fun x,4
1941,Dear economy don t care right now Enjoying sun time and working out in the garden,4
1942,That s quite a long way to go for a hairstyle I live in the Midlands,4
1943,lt is back in the office and on line,4
1944,morning I have clementine juice in my eye and it stings,0
1945,seriously need cheering up,0
1946,Looking at folding bikes Lots of options I know people will shout quot Brompton quot but I want to explore alternatives too,4
1947,phoebee thank youuuu,4
1948,the Refactoring book has arrived That s the weekend weightlifting sorted,4
1949,i concur that as yesterday it is hayfever factor 10,0
1950,is tidying her room which looks a little bit like a squat,0
1951,well mr Sydney i stil cnt gt on a flight feeling safe after all this Lost drama hehe its tough from this end,0
1952,I ve got 7 hours to get this essay done and handed in Gotta love the pressure of a deadline,4
1953,need to go and get ready leaving in 10 mins,0
1954,Just got woken up from real bad pain in my belly ouchness,0
1955,Tried to get treasury today too slow,0
1956,i am upset i m not in london meeting jobros,0
1957,Eurovision the chap who won it is from Russia be prepared we will invade the worl soon,4
1958,We have almost completed the last battery of tests before Launch II,4
1959,and thanks for the posts on the discussion board that s brilliant news about Twitter and your site,4
1960,very busy day in office instead of trip to microsoft,0
1961,UK I ll hopefully get a chance to play it tomorrow Hope it s good otherwise I ve wasted so many points,0
1962,Its my birthday 19 today,4
1963,Been sat in the sin for the past 3 hours Its so nice and warm,4
1964,but isn t having any luck,0
1965,ahhh jealous why cant G Town have a Papa J,0
1966,That sounded so wrong,0
1967,considerin it will have to raid freezer though lol,4
1968,I envy u,4
1969,Pitter Patter is all i can here from the conservatory roof I wanted to go out an play with my camera today as well,0
1970,so where do u live,4
1971,Walking to the bus stop and i just realised i m singing along to my ipod outloud ha X,0
1972,of course I miss Martha,0
1973,Just watchin telly waitin to go bak 2 work really pleased things r turnin around now,0
1974,haha exactly what I said mummy Im scared XboxE3,0
1975,I m at work again,4
1976,Sorry Bill it is an essential part of any trip to the Emerald Isle maybe we should pencil one in someday soon in UK,4
1977,OMGosh Every Other Country In The World Must Be In The Middle Of A Drought W The Amount Of Rain Here,0
1978,View out of my bedroom window ok a very wet and miserable Welsh Wednesday,0
1979,yeah I wanna get back over there Had a great one last time with Nic and Annie Mac,4
1980,congrats to all nice size too not one of these whoppers,4
1981,OOC Just got back from ST have to catch up with your tweets,4
1982,Fuzzed Make sure its got room for the quartershade boys,4
1983,thats ok thanks soooo much your a life saver,4
1984,didn t realise it was so chilly this morning Ill be freezing later on as no jacket today never mind least the office will b cool fb,0
1985,Lesson learnt through experience,4
1986,is so down wish it was different,0
1987,Missing kids wife dogs and bobby the parrot Only 2 more days Sigh,0
1988,hmmm first outlook 2007 crash on windows 7 since RC install a few weeks ago amp i haven t turned off my laptop since Not bad going,4
1989,Someone come rescue me I m so tired amp dyin of starvation,0
1990,have a very sore throat after mcfly last night amazing night though my skirt fell down,0
1991,another early morning in work,0
1992,haha i ve never been to that end of the UK,4
1993,Doing prom hair trials not going as well as I wanted,0
1994,we love BB Davina ur a legend xxxxx,4
1995,PLEASE tell me they can put me on another earlier flight since mines cancelled I hate Texas it s weather and not being home,0
1996,My belly is YellinG at me I didn t eat alllll day,0
1997,just learnt why I should take better care of thumb drive lids Chocolate in my USB drive,0
1998,Just bought Assassin s Creed for my N95 8GB from ovistore Easy peasy and the game s pretty damn good too,4
1999,I am now so excited Bet they won t show it at any mainstream cinema though,0
2000,heading to PA with Cara and Tielyr for Kirra s 1st birthday party yay babies,4
2001,is may s singles club still late or has my postman been hiding stuff again,4
2002,although we are one castaway down this weekend Mikey is with his Mum,0
2003,IS going bowling tonight in Llandudno hate bowling,0
2004,work soon,0
2005,hope that works guests arriving will catch up with you later,4
2006,i got sunburnt 2day In Blackpool O lol my little boy had fun tho chucking water on me lol,0
2007,gutted i couldnt get tickets for your show tonight in manchester but have a great one,0
2008,I love it but not sure how extensively they re testing releases I can t see anybody in friendstacks either,0
2009,Going shopping today with friends,4
2010,just love your quot bios quot thanks,4
2011,Marty I bowling the ball and my fingers got stuck fat fingers FTL it was funny though,4
2012,it s actually busier than I thought most ride ques are like half hour at least,0
2013,My Achilles heel for spending is X DVD s for 20 in HMV,0
2014,CDS there was no invite x,0
2015,woke up at 11 this mornin Lazy Lazy XD chattin 2 friends nd in all day bloody hate the weather xX,0
2016,Hi good to see you I m really well what have you been up to,4
2017,Rest in peace Corinne darling You ll be sorely missed,0
2018,Not long till the lunchtime beer session begins,4
2019,Bones finale was as disappointing as people said it was,0
2020,10 tracks now lined up for Show 149 Yes I know Show 148 via iTunes have nt forgotten fella On the list,4
2021,is sitting thru the boring bits in Titanic waiting for the good bit to start in couple of hours,4
2022,I has a headache,0
2023,didn t attend the service itself only the party afterwards,4
2024,hmm bbq again good start to June lets hope its a cracking summer Will i ever get my garden green,4
2025,cool What I really want though is more memory I pray this gets up d,0
2026,safe journey to u both I love your column does Bex like vintage clothing,4
2027,Is up at at em More promo work,0
2028,thank u,4
2029,Oh right sorry got it wrong lol,4
2030,No sunbathing for me today weather not so nice,0
2031,Appreciated I ve taken a couple already symptoms aren t quite so bad now,4
2032,May I respectfully request more fic please pleading eyes lol I am desperate to know what happens,4
2033,did any one check new google webmaster tool looks When i switch off to new look it decreased my links,0
2034,yes we have clear blue skies here and it looks set for the week,4
2035,well i survived didnt go to well though,0
2036,have been printing reams of planning and assessment stuff for ages and am fed up Would rather be outside in the sunshine,0
2037,got rained on,0
2038,Awww How cute,4
2039,fire and yes im on my way to steal your cat hope you dont mind,4
2040,Hey youuuuuuuuuuu i cant sleeeep,0
2041,just woke up with a martini with knobed had an excorsism in my home last night n a gig good day in studio with my music crew TUNE,4
2042,Hehe Mark s got me reading Franz Kafka it s translated from German and some of it not very well Quite a struggle,0
2043,cool,0
2044,thanks though,4
2045,Cleaning time fag first anyone want to help,0
2046,it s 1 am and my brain just doesn t want to turn off,0
2047,I have fallen back in love with Kenny Chesney,4
2048,im going to learning php more as this go on,4
2049,is trying to find a profile picture that isn t too big and loving the Hills marathon on MTV,4
2050,Just put lines vines and trying times on my iPod wish i could meet the jonas brothers,0
2051,hey how r u doing been voting for tom so much lol its nerve racking davids catching up every time i refresh the page xxx,4
2052,fair enough i dont think its too unsafe out there but its never going to be 100 unfortunately,0
2053,I don t wannnaaaaa do more,0
2054,followfriday he s the 24 7 Dude and straight on the buzzer Vote for Julian Smith amp his sexy sax x,4
2055,mr reay was he hanging out in international again,4
2056,Has just been for her first post injury run Her chest feels so tight its as though she never ran a mile in her life BOO,0
2057,and now i m disappointed with my first phone call of the day,0
2058,Now have the internet in my new bachelor pad so i will be tweeting my beautiful little head off,4
2059,has wasted an evening shopping at the mall and didn t spend a thing I am gutted I couldn t find anything I liked,0
2060,The Charity evening was great managed to raise just over 1400 for Raising Malawi,4
2061,6 days until Boyzone,4
2062,Hey sean x,4
2063,were is my pic,0
2064,we are finally starting to see the sun and warm weather yipee,4
2065,Just got notification of four new followers got excited then found out there of them are spam accounts Sad,0
2066,Isn t this the 2nd time you ve burnt yourself this week Get cold running water on it for ages,0
2067,you give me too much joke The perfect end to a long day at work,4
2068,Oh crap came back from my walk and computer had hung again with black screen Restarted and corrupted graphics again even during POST,0
2069,Smiles are so infectious I love smiling at strangers,4
2070,your head hurts O O calls the hospital DON T DIE HUN lmao,0
2071,Hell yea Was lying on the grass basking in the sun listening to it was soooooo chilled,4
2072,omg i missed the hills,0
2073,i just had a cup of tea but its just not the same drinking it alone sadly i have to work tonight so no giant robots amp explosions for me,0
2074,not enough sleep Gym and London next,0
2075,Nope mash,4
2076,My nails are growing woo hoo,4
2077,still playing guitar even though my fingers hurt,4
2078,sun shining and i m too tired to enjoy,0
2079,And of course going to enjoy every single second of it,4
2080,Fair enough enjoy,4
2081,but its so soft and i need something sparkly,4
2082,You polished off a bottle already,4
2083,TEDxGreen 10 10 09 TEDxSentosa 7 11 09 sounds great for Singapore TED,4
2084,Just trying to keep the customer happy your phone does suck go along with it,4
2085,ya well let s see maybe we can draw the pool on WED but don t think so,0
2086,Boo hiss I might have to go on antibiotics,0
2087,i hope so i m only getting 0 5 Mbs,4
2088,I want to sleeeeeeeeeeep more,0
2089,Not to worry noone got that one Next question starts in 1 minute get your thinking caps on,4
2090,Just finished playing footie for 90mins play run up and down a pitch Now my big toes have been swapped for two huge blisters,0
2091,Firs appointment has been moved start at 10 now not 9,4
2092,Going to cut the grass now spring can be tiresome like that,4
2093,steele morning how s you,4
2094,I m going to start a new project for a London based client,4
2095,The chasers is hilarious felt like letting you in on tht haha,4
2096,and I am going to see Lionel Richie tomorrow night bring on the snake hips,4
2097,morning,4
2098,is watching House,4
2099,can t get this swf to align vertically,0
2100,On my way to the airport,0
2101,Trying to find out the employment Law in a travel agents for my college course Trying but not succeeding,0
2102,Gennaro wants to go home and sleep rather than baking in the work van bad times,0
2103,Wish my luck would turn around,0
2104,LOL It was a nap of about 5 days I ve been having an I can t face the computer week this week,4
2105,Thank you one and all for the FF reccys will commence mine once I ve drunk the second coffee I need the caffeine,4
2106,Friend who works for major brand design co is seeking a web design partner any suggestions Agencies NOT individuals please Thanks,4
2107,just took your quiz on facebook i only got 66,0
2108,pc supposed to be 8 00,0
2109,chk this out new iphone,4
2110,Yogev is my king,4
2111,10 minutes and Simon has broken his new helicopter Obviously a part I don t have a spare of fires up eBay,0
2112,work 10 hrs so far in 2 days i ve been working gonna be skint the week those wages go in,0
2113,I intend to have a criminally good time,4
2114,still nothng for me i stayed up till 1 am hoping for it,0
2115,Ooo a day off I know lets go and research coal pollution in china and smart grids o t positive side climate camp meeting afterwards,4
2116,Thing is I think she s probably right,0
2117,Yeahh went to Manchesterr Got killed by Dougie lol I want it to happen all over again Was amazing,4
2118,no exercise this morning having a well earned little lay in have little legs cold not impressed with that pass me the beechams,0
2119,no kung fu fighting with me when i m depressed and alone on a sunday night it just isn t right,0
2120,lulu aha well my mum and dads were both slightly younger than their actual ages and mine was way older,0
2121,Feelin rubbish,0
2122,ai socotit si 5 6 000 care vor pleca cu Work amp Travel,4
2123,Claire all good cabbageing all day sun is shining so all nice and shiny lol,4
2124,been listening to Danny Boys debut album pretty much non stop since yesterday It s amazing,4
2125,tr you didn t get a ticket or just can t go,0
2126,Off to help with the car parking at the Watercress Festival Hope the weather won t put too many people off,0
2127,yay my goodies are arriving in the post today Guess it wasnt so long to wait after all,4
2128,If I had won the Euro lotters and 110 million I would have gone into the city and begged for a sandwich 1st one to do it 1m prize,4
2129,my pleasure like to spread the joy Hope all is good with you today,4
2130,You are not alone I m sat at the computer not near telly and wife is playing Dido songs as I trundle round the net,4
2131,no point in talking bout ga if there aint any,0
2132,morning guys had a very entertaining evening haha why am i still smiling,4
2133,Its so damn bright my eyes are permanently sore and squinted and the white paving slabs are making me snowblind,0
2134,I m sure you won t need it but good luck with TSL,4
2135,Watching Hugh Laurie on Jonathan Ross Very good but Ross selling House like it s something new in the UK Grrr Mr,0
2136,heya hope u r lovin ur hols while im doin my pissin music tests lol lav ya x x,0
2137,thanks i made that after you said about liking johnny depp style necklace so thanks for insipartion,4
2138,Higgs Sains gave me a 10 gift card without question because my pizza was all dough and very little topping very appreciated,4
2139,oh yeah im in it a rapping baby mother lol it really is true cameras put pounds on ya i luk fat im in da yellow dun in brum,0
2140,Saves the day,4
2141,Poor Todd up at half past midnight,0
2142,gibson lacks features but three words fast fast fast,4
2143,lol as did you P You didnt ans probs due to volume of tweets you get so thought would pop it on again Hope not a VR boob,4
2144,just listed a new project with no trouble at all wonder whats up your end s,0
2145,YAAAAAAAY my animal crossing i ordered off ebay just arrived,4
2146,Happy Birthday,4
2147,i m craaaaaaaaving chipotle hk fail,0
2148,what is this tweet deck I m clueless,0
2149,Oh the rain,0
2150,oh no is it really bad poor you im sure it will be ok by tonight,0
2151,I m not allowed crisps now Low salt diet,0
2152,I ve been quite lucky this weekend Slight headache here n there but nothing incapacitating yay me Poor Carol tho,4
2153,hey twitter peeps if you re a big fan of ice cold sweet leaf tea I highly recommend you follow That tea is heaven,4
2154,They didn t leave here til about 9 so she won t be home yet,4
2155,Also my arm kills I completely forgot about the exhibition 10 so got there at 11 and had to hammer in my photo s in at superspeed,0
2156,good morning world time for a busy day,4
2157,don t look at dog shelters websites go to one and rescue a dog you ll thank me for it,0
2158,yes it will but need to move it to make room for the dream Smeg fridge freezer We are not DIY types so have to pay quot men quot,0
2159,quite right I find out my results tomorrow,0
2160,really ill,0
2161,precisely phew don t feel so bad now Really I want to scream,0
2162,AdWords Vouchers seem to be flying around all over the place at the moment don t spend it all at once,4
2163,the concert in ireland is SOLD OUT and i dunno if i ve got tickets or not they better do another show,0
2164,Adrian askew the General Secretary is retiring CBC09,0
2165,aaaaa weeeeeeeeeeeeeeeeeeeee,4
2166,off for lunch at Chiquito s on the Hagley Road West with we re pretending we re back in Dallas TX again,4
